Coor_ID, LON, LAT,FLAG,Moist,Ash,Avg Yield
778,-87.6338,45.6849,"-87.6338, 45.6849",21.34015647,2.210897518,6.277692754
779,-87.5471,45.6795,"-87.5471, 45.6795",14.11317866,1.910664222,14.31714555
780,-87.4604,45.6741,"-87.4604, 45.6741",17.06044216,2.452422249,15.58398317
781,-87.3737,45.6686,"-87.3737, 45.6686",15.519825,0.556953209,13.63063958
782,-87.7281,45.6294,"-87.7281, 45.6294",7.570182447,1.540105954,0
783,-87.6415,45.6241,"-87.6415, 45.6241",15.51230799,1.205491143,0.062599519
784,-87.5548,45.6187,"-87.5548, 45.6187",11.92619341,1.613169642,13.0732647
785,-87.4682,45.6132,"-87.4682, 45.6132",14.67250546,0.188709718,13.38712231
786,-87.3816,45.6077,"-87.3816, 45.6077",19.31994664,2.820815806,7.77442E-05
787,-87.6491,45.5632,"-87.6491, 45.5632",18.36983728,1.272185754,15.06376864
788,-87.5625,45.5578,"-87.5625, 45.5578",14.72591516,0.524181159,13.39549235
789,-87.7432,45.5077,"-87.7432, 45.5077",12.02170948,0.774787421,13.97680461
790,-87.6567,45.5024,"-87.6567, 45.5024",8.134765756,2.089706212,13.38542689
791,-87.4838,45.4916,"-87.4838, 45.4916",9.483310449,2.127084057,13.58487469
792,-87.3973,45.4861,"-87.3973, 45.4861",14.80842941,0,11.93608845
793,-87.3109,45.4805,"-87.3109, 45.4805",15.9801402,0.771520971,2.98615E-05
794,-87.7508,45.4469,"-87.7508, 45.4469",17.23748892,3.51027691,14.85780409
795,-87.6643,45.4416,"-87.6643, 45.4416",8.390037447,2.12175294,12.56879938
796,-87.5779,45.4362,"-87.5779, 45.4362",15.46906561,1.920808726,0
797,-87.4915,45.4308,"-87.4915, 45.4308",14.16506284,0.866923327,11.41673625
798,-87.7583,45.3861,"-87.7583, 45.3861",15.81699879,3.426529728,0
799,-87.413,45.3645,"-87.413, 45.3645",25.52890846,2.762559942,10.60728646
800,-87.5932,45.3146,"-87.5932, 45.3146",14.36135248,0.517463176,10.32900068
801,-87.507,45.3092,"-87.507, 45.3092",18.2491157,2.617793169,15.0417388
802,-87.6009,45.2538,"-87.6009, 45.2538",10.94770097,0.526029479,14.34095264
803,-87.5147,45.2484,"-87.5147, 45.2484",17.44910042,0.81676856,9.573061935
804,-87.6946,45.1984,"-87.6946, 45.1984",14.1403416,3.583129254,14.87424171
805,-87.6085,45.193,"-87.6085, 45.193",11.43551073,1.987498334,13.36942472
806,-87.9514,45.9495,"-87.9514, 45.9495",20.4347071,0,11.26164873
807,-87.6901,45.9338,"-87.6901, 45.9338",10.73182913,1.098945089,0.129020046
808,-87.7998,45.7564,"-87.7998, 45.7564",8.758488577,1.419060963,10.6178503
809,-87.713,45.7511,"-87.713, 45.7511",14.9587647,0,11.08251737
810,-86.4239,43.7669,"-86.4239, 43.7669",14.39886204,2.096581765,14.34527499
811,-86.3397,43.7608,"-86.3397, 43.7608",19.31431882,2.031255261,15.31944058
812,-86.4324,43.7064,"-86.4324, 43.7064",13.12786861,0.435954488,14.5848853
813,-86.4409,43.6459,"-86.4409, 43.6459",10.83435426,2.482062909,14.32366516
814,-88.1256,45.9598,"-88.1256, 45.9598",12.00269672,0.707322469,7.232328995
815,-86.0207,44.7777,"-86.0207, 44.7777",13.94298431,1.883914846,15.811854
816,-86.218,44.6086,"-86.218, 44.6086",9.201384658,2.681979166,0
817,-86.1328,44.6023,"-86.1328, 44.6023",17.84601055,0.592191353,15.76894475
818,-86.1417,44.5417,"-86.1417, 44.5417",18.55958315,3.055219876,15.99725283
819,-87.2631,45.8455,"-87.2631, 45.8455",17.18977724,3.121904482,11.23215089
820,-87.1761,45.8399,"-87.1761, 45.8399",19.42010596,2.63549853,15.61881386
821,-87.2711,45.7847,"-87.2711, 45.7847",14.58339611,2.542679821,15.71762393
822,-87.1842,45.779,"-87.1842, 45.779",16.03727098,0.693415044,0.037770642
823,-87.0974,45.7733,"-87.0974, 45.7733",14.27768314,1.457541797,0.036995339
824,-86.9239,45.7618,"-86.9239, 45.7618",9.217967267,0.100938249,10.29251911
825,-87.1056,45.7125,"-87.1056, 45.7125",7.887204358,0.205994892,13.01570617
826,-87.287,45.663,"-87.287, 45.663",19.36589669,0.75550386,14.22913997
827,-87.2004,45.6574,"-87.2004, 45.6574",22.54498814,2.456018846,15.68510693
828,-87.295,45.6022,"-87.295, 45.6022",10.65739442,0,0
829,-96.3412,43.748,"-96.3412, 43.748",3.810574051,0.972660272,14.96940783
830,-96.4255,43.6869,"-96.4255, 43.6869",5.180420316,0,15.24279686
831,-96.3409,43.6872,"-96.3409, 43.6872",10.51298602,0,15.92947334
832,-96.1719,43.6875,"-96.1719, 43.6875",7.229025042,0,10.86100498
833,-96.4251,43.6261,"-96.4251, 43.6261",13.58455207,1.615828322,16.42217455
834,-96.3406,43.6264,"-96.3406, 43.6264",8.833990222,1.721287644,16.21672159
835,-96.2562,43.6266,"-96.2562, 43.6266",6.241959016,1.295963811,15.41890977
836,-96.3403,43.5656,"-96.3403, 43.5656",4.82604221,2.894080834,15.18941496
837,-96.256,43.5657,"-96.256, 43.5657",18.40962081,0.849633151,18.02224223
838,-96.1716,43.5659,"-96.1716, 43.5659",6.070543711,0,14.25243698
839,-96.4243,43.5045,"-96.4243, 43.5045",4.14644447,0.840459078,15.14000113
840,-96.34,43.5048,"-96.34, 43.5048",15.93562434,2.426125574,16.9290809
841,-96.1714,43.5051,"-96.1714, 43.5051",0.745083144,0.288331447,13.50936929
842,-96.0871,43.5052,"-96.0871, 43.5052",4.808635135,0.597471197,15.15760511
843,-96.0028,43.6876,"-96.0028, 43.6876",0,0,14.16019713
844,-95.9183,43.6876,"-95.9183, 43.6876",8.450511702,1.368734869,15.40709093
845,-95.8338,43.6875,"-95.8338, 43.6875",14.01412409,0.419664756,16.60002561
846,-96.0028,43.6268,"-96.0028, 43.6268",20.13193307,1.397517648,16.13583105
847,-95.9184,43.6268,"-95.9184, 43.6268",7.605815851,1.62510244,16.61709892
848,-95.665,43.6264,"-95.665, 43.6264",2.216493737,0.552883902,14.36908301
849,-96.0028,43.566,"-96.0028, 43.566",17.13211264,3.48437541,17.0924004
850,-95.9184,43.566,"-95.9184, 43.566",5.763294773,1.19548295,15.19112395
851,-95.7497,43.5658,"-95.7497, 43.5658",11.97673327,1.24350427,14.8409686
852,-95.6653,43.5656,"-95.6653, 43.5656",9.882509754,2.816368832,15.59155564
853,-95.4966,43.565,"-95.4966, 43.565",0.765039062,1.769201416,15.06464107
854,-96.0028,43.5052,"-96.0028, 43.5052",13.22565287,1.930335456,17.45940322
855,-95.9185,43.5052,"-95.9185, 43.5052",2.630647393,3.691517376,14.70244696
856,-95.8342,43.5051,"-95.8342, 43.5051",15.19164902,1.181510496,18.1015366
857,-95.7499,43.505,"-95.7499, 43.505",2.694432649,1.437579184,15.77670745
858,-95.5813,43.5045,"-95.5813, 43.5045",12.1289964,0.823825443,16.94252857
859,-95.497,43.5042,"-95.497, 43.5042",12.9524295,3.298562914,17.17234729
860,-95.4127,43.5039,"-95.4127, 43.5039",14.87762707,0.828068577,17.33968533
861,-95.3284,43.5035,"-95.3284, 43.5035",0,0.10229135,13.77255018
862,-98.2428,42.3924,"-98.2428, 42.3924",0,0.569873945,11.3991362
863,-98.0769,42.3952,"-98.0769, 42.3952",11.39097471,0.697959562,14.07015423
864,-97.9939,42.3965,"-97.9939, 42.3965",9.585146739,0.195935426,14.6328984
865,-97.911,42.3977,"-97.911, 42.3977",13.03342101,2.236291292,14.692436
866,-98.2408,42.3318,"-98.2408, 42.3318",5.75824557,0,14.41706993
867,-98.1579,42.3332,"-98.1579, 42.3332",5.054456369,0.363294729,13.83622593
868,-98.0751,42.3345,"-98.0751, 42.3345",5.296343532,2.663408421,13.94932193
869,-97.9922,42.3358,"-97.9922, 42.3358",9.082129305,0.98506578,14.56039773
870,-97.9093,42.3371,"-97.9093, 42.3371",2.898100644,0.93842007,14.21166587
871,-98.2388,42.2711,"-98.2388, 42.2711",11.95798694,0.092792133,13.07285617
872,-98.1561,42.2725,"-98.1561, 42.2725",11.47519508,0.009082468,14.94112342
873,-98.0733,42.2738,"-98.0733, 42.2738",6.467913977,0,14.70933517
874,-97.9905,42.2751,"-97.9905, 42.2751",3.570943369,4.518904715,14.31046483
875,-97.9077,42.2764,"-97.9077, 42.2764",6.418820727,3.717188773,14.52367711
876,-98.1542,42.2118,"-98.1542, 42.2118",0,1.851582991,11.52177419
877,-97.9887,42.2145,"-97.9887, 42.2145",5.355209533,2.00494358,13.92935473
878,-97.906,42.2157,"-97.906, 42.2157",16.3312934,2.567063147,13.49871342
879,-98.0697,42.1525,"-98.0697, 42.1525",14.61046003,2.377336413,15.39305114
880,-97.987,42.1538,"-97.987, 42.1538",5.45282255,3.834961061,14.76051903
881,-97.9044,42.1551,"-97.9044, 42.1551",8.195543609,2.347718263,14.26377333
882,-98.233,42.0891,"-98.233, 42.0891",8.965842941,3.414254278,14.92653129
883,-98.1504,42.0905,"-98.1504, 42.0905",2.4916703,0.534080554,13.41683924
884,-98.0679,42.0919,"-98.0679, 42.0919",7.86861102,0,14.30894769
885,-97.9853,42.0932,"-97.9853, 42.0932",11.55636141,0.620896598,14.28738095
886,-97.9027,42.0944,"-97.9027, 42.0944",10.50597023,1.086258207,13.76444514
887,-98.2311,42.0285,"-98.2311, 42.0285",10.6649644,2.875457566,14.80479934
888,-98.1486,42.0299,"-98.1486, 42.0299",9.318659478,1.904766604,13.15588392
889,-98.0661,42.0312,"-98.0661, 42.0312",21.06952288,0.340104433,17.70000113
890,-97.9836,42.0325,"-97.9836, 42.0325",2.938440005,1.246819492,13.51426816
891,-97.901,42.0337,"-97.901, 42.0337",9.288552691,1.393225742,12.63244674
892,-98.2291,41.9678,"-98.2291, 41.9678",13.11558938,2.288353156,15.15922327
893,-98.1467,41.9692,"-98.1467, 41.9692",0,2.136321908,13.53545341
894,-98.0643,41.9706,"-98.0643, 41.9706",7.742365098,0.798968157,14.21765362
895,-97.9818,41.9718,"-97.9818, 41.9718",14.68458544,0.129238314,15.96026717
896,-97.8994,41.9731,"-97.8994, 41.9731",11.7467803,1.63068992,15.42897601
897,-96.9933,42.0439,"-96.9933, 42.0439",19.18432271,2.360466423,16.29072159
898,-96.9107,42.0445,"-96.9107, 42.0445",9.405013639,1.207115614,16.3226472
899,-96.8282,42.0451,"-96.8282, 42.0451",0,2.534053491,14.13532079
900,-96.7457,42.0456,"-96.7457, 42.0456",11.55404782,1.99625097,15.97363351
901,-96.6631,42.046,"-96.6631, 42.046",11.40348485,1.148795972,15.94648755
902,-96.5806,42.0464,"-96.5806, 42.0464",5.84582686,0.177537257,16.85977421
903,-96.9924,41.9832,"-96.9924, 41.9832",12.18335653,3.557207746,17.8503997
904,-96.9099,41.9838,"-96.9099, 41.9838",6.903641586,1.025273631,18.09364168
905,-96.745,41.9849,"-96.745, 41.9849",11.11799446,2.715429017,16.75273479
906,-96.6625,41.9854,"-96.6625, 41.9854",5.090157108,1.052980932,15.37558404
907,-96.5801,41.9857,"-96.5801, 41.9857",12.57444472,1.337233383,16.69185012
908,-96.9915,41.9226,"-96.9915, 41.9226",10.93102529,3.590412488,15.97396995
909,-96.9091,41.9232,"-96.9091, 41.9232",0.237549157,3.411563083,14.81558139
910,-96.8268,41.9237,"-96.8268, 41.9237",3.266358965,0.962933453,14.34604308
911,-96.7444,41.9242,"-96.7444, 41.9242",2.02192671,0.581018893,16.17070716
912,-96.662,41.9247,"-96.662, 41.9247",12.11189289,2.434214165,16.81727777
913,-96.5796,41.9251,"-96.5796, 41.9251",1.316703886,2.632814839,14.62077939
914,-96.9907,41.8619,"-96.9907, 41.8619",5.755817888,0,14.74533278
915,-96.9084,41.8625,"-96.9084, 41.8625",0,4.020363375,13.19710753
916,-96.6614,41.864,"-96.6614, 41.864",8.370390388,1.863510787,15.60827655
917,-96.5791,41.8644,"-96.5791, 41.8644",14.18977339,2.311044481,16.66678138
918,-96.9898,41.8013,"-96.9898, 41.8013",2.742024073,3.305315912,14.28833253
919,-96.8253,41.8024,"-96.8253, 41.8024",4.639596815,0.721728865,15.30250312
920,-96.7431,41.8029,"-96.7431, 41.8029",5.740993737,0,16.3921018
921,-96.6608,41.8034,"-96.6608, 41.8034",13.81713299,0.007956968,17.15030604
922,-96.5786,41.8038,"-96.5786, 41.8038",9.135812739,1.187344336,15.7405308
923,-96.6602,41.7427,"-96.6602, 41.7427",5.53408844,1.449369419,16.68058234
924,-96.5781,41.7431,"-96.5781, 41.7431",4.716408137,3.031334271,15.54689856
925,-97.3234,42.0409,"-97.3234, 42.0409",0.450479644,1.42074421,13.40402578
926,-97.2409,42.0418,"-97.2409, 42.0418",4.896353611,0.069656861,13.65816797
927,-97.1583,42.0425,"-97.1583, 42.0425",3.613583995,1.238658368,14.9107014
928,-97.0758,42.0432,"-97.0758, 42.0432",5.545244149,0,14.60763095
929,-97.2398,41.9811,"-97.2398, 41.9811",0,1.327285216,12.49202688
930,-97.1573,41.9819,"-97.1573, 41.9819",5.225482283,0.759298045,14.42598122
931,-97.0749,41.9826,"-97.0749, 41.9826",11.59255424,1.277860773,15.74658763
932,-97.3211,41.9196,"-97.3211, 41.9196",11.12449124,2.521670493,15.43653329
933,-97.2387,41.9204,"-97.2387, 41.9204",1.819416533,0.872498303,0
934,-97.1563,41.9212,"-97.1563, 41.9212",11.5234578,0.850872451,14.33658461
935,-97.0739,41.9219,"-97.0739, 41.9219",6.543199205,1.829064244,14.72765439
936,-97.32,41.859,"-97.32, 41.859",6.857277564,1.595106622,13.46467578
937,-97.2376,41.8598,"-97.2376, 41.8598",17.42995655,2.078678816,16.03263553
938,-97.1553,41.8606,"-97.1553, 41.8606",7.924050693,2.040902044,15.74030564
939,-97.073,41.8613,"-97.073, 41.8613",7.590480658,0.364475253,14.89597542
940,-97.3188,41.7983,"-97.3188, 41.7983",3.640250372,1.554880013,14.27668931
941,-97.2366,41.7991,"-97.2366, 41.7991",7.627508506,1.917704848,15.66723083
942,-97.1543,41.7999,"-97.1543, 41.7999",2.116560581,1.349620133,13.52076661
943,-97.0721,41.8006,"-97.0721, 41.8006",16.71728137,0,16.66420532
944,-97.3292,42.3443,"-97.3292, 42.3443",4.206834617,0.883141778,14.01110876
945,-97.2463,42.3451,"-97.2463, 42.3451",13.07188301,0.318892516,15.7834154
946,-97.1634,42.3459,"-97.1634, 42.3459",15.41058597,1.283785904,15.74599446
947,-97.0805,42.3466,"-97.0805, 42.3466",1.442111053,1.861488639,14.19742907
948,-97.328,42.2836,"-97.328, 42.2836",10.70702223,1.60931293,14.98303029
949,-97.2452,42.2844,"-97.2452, 42.2844",0.097135455,1.027056923,13.5737028
950,-97.1624,42.2852,"-97.1624, 42.2852",9.117008817,1.587929686,15.54061919
951,-97.0796,42.2859,"-97.0796, 42.2859",1.274749393,0.607430619,13.91503233
952,-97.3269,42.2229,"-97.3269, 42.2229",4.277563893,3.034880846,14.02230031
953,-97.2441,42.2238,"-97.2441, 42.2238",17.07620956,2.05652273,16.07944201
954,-97.0786,42.2253,"-97.0786, 42.2253",10.65934331,1.872354714,15.80858208
955,-96.9959,42.2259,"-96.9959, 42.2259",11.63810155,1.339340569,0
956,-96.9131,42.2265,"-96.9131, 42.2265",19.84491049,0.663571794,17.46546683
957,-96.8304,42.2271,"-96.8304, 42.2271",13.31392362,0.225523562,16.53951337
958,-97.3257,42.1623,"-97.3257, 42.1623",14.05821925,2.386107807,15.93615294
959,-97.243,42.1631,"-97.243, 42.1631",0.287548338,0.870609964,13.38747036
960,-97.1603,42.1639,"-97.1603, 42.1639",3.286456768,0.003635049,0
961,-97.0777,42.1646,"-97.0777, 42.1646",4.227563553,2.62105962,14.40303734
962,-96.995,42.1652,"-96.995, 42.1652",2.353702956,2.08817053,14.68411691
963,-96.9123,42.1658,"-96.9123, 42.1658",3.170326928,1.507586516,14.45814465
964,-96.8296,42.1664,"-96.8296, 42.1664",2.004592213,2.076541617,14.01626099
965,-97.3245,42.1016,"-97.3245, 42.1016",15.36065073,0.971843659,0
966,-97.2419,42.1024,"-97.2419, 42.1024",7.439716083,1.069040562,14.07057421
967,-97.1593,42.1032,"-97.1593, 42.1032",13.47750944,2.051801884,15.01798182
968,-97.0767,42.1039,"-97.0767, 42.1039",9.979253844,1.600751629,15.01602687
969,-96.9941,42.1046,"-96.9941, 42.1046",3.826060994,0.866260533,14.28144549
970,-96.8289,42.1057,"-96.8289, 42.1057",3.791399528,1.196852308,14.27579173
971,-98.2272,41.9072,"-98.2272, 41.9072",15.72157912,1.81457406,14.18986982
972,-98.1448,41.9086,"-98.1448, 41.9086",10.23880003,0.082332489,14.36051862
973,-98.0625,41.9099,"-98.0625, 41.9099",1.567198712,2.224988774,13.45856038
974,-97.9801,41.9112,"-97.9801, 41.9112",14.54289632,2.164679498,15.50209102
975,-97.8977,41.9124,"-97.8977, 41.9124",0.653985467,4.0933958,13.02143427
976,-97.9784,41.8506,"-97.9784, 41.8506",15.84629125,1.453750114,15.93581868
977,-97.8961,41.8518,"-97.8961, 41.8518",7.632579526,0.941450165,13.93712603
978,-98.0589,41.7886,"-98.0589, 41.7886",3.517916149,1.519345486,12.93377907
979,-97.9767,41.7899,"-97.9767, 41.7899",4.882706951,4.110583431,13.80772102
980,-97.8945,41.7912,"-97.8945, 41.7912",10.41253428,2.904517968,15.34882336
981,-98.0571,41.728,"-98.0571, 41.728",10.31932098,3.610961611,15.81806812
982,-97.975,41.7293,"-97.975, 41.7293",4.813303938,2.522803496,14.59729873
983,-97.8928,41.7305,"-97.8928, 41.7305",19.15755099,2.389129148,16.72498676
984,-97.2355,41.7385,"-97.2355, 41.7385",6.932779035,2.006314188,15.13773065
985,-97.1533,41.7393,"-97.1533, 41.7393",4.50961274,1.51782231,14.75359524
986,-97.0711,41.74,"-97.0711, 41.74",9.951496266,0.630707203,15.90038739
987,-96.989,41.7406,"-96.989, 41.7406",6.07170131,2.404480964,14.24614846
988,-96.9068,41.7412,"-96.9068, 41.7412",6.783714028,2.092164804,15.99260976
989,-96.8246,41.7418,"-96.8246, 41.7418",5.416801841,1.451053917,15.31698082
990,-96.7424,41.7423,"-96.7424, 41.7423",7.653779563,1.834607955,15.68801652
991,-97.7451,42.4001,"-97.7451, 42.4001",11.62766132,0,16.30504405
992,-97.6622,42.4012,"-97.6622, 42.4012",8.462514093,1.759423325,15.74125464
993,-97.5792,42.4022,"-97.5792, 42.4022",0,1.186057515,0
994,-97.4962,42.4032,"-97.4962, 42.4032",0,1.361072717,14.40914875
995,-97.4133,42.4041,"-97.4133, 42.4041",4.678475406,1.542567046,14.07842068
996,-97.8265,42.3383,"-97.8265, 42.3383",14.18084978,0.820541485,15.20608297
997,-97.7436,42.3394,"-97.7436, 42.3394",6.557141709,1.669549673,13.88484886
998,-97.6607,42.3405,"-97.6607, 42.3405",11.86070729,1.286747219,14.80503571
999,-97.5778,42.3415,"-97.5778, 42.3415",19.32227363,3.614143024,17.8299357
1000,-97.4121,42.3434,"-97.4121, 42.3434",9.781888364,0,15.97062474
1001,-97.8249,42.2776,"-97.8249, 42.2776",2.565882892,1.330067702,13.77323299
1002,-97.7421,42.2787,"-97.7421, 42.2787",10.10422475,2.67322528,14.90087009
1003,-97.6593,42.2798,"-97.6593, 42.2798",4.920980177,0.663255404,0
1004,-97.5764,42.2808,"-97.5764, 42.2808",13.1646969,1.555900466,0
1005,-97.4936,42.2818,"-97.4936, 42.2818",11.24074006,0.939521809,16.23273713
1006,-97.4108,42.2827,"-97.4108, 42.2827",11.71315469,1.257264129,15.0019975
1007,-97.8233,42.2169,"-97.8233, 42.2169",7.51830091,1.74914251,0
1008,-97.7405,42.2181,"-97.7405, 42.2181",11.98363359,1.273711431,15.21906184
1009,-97.6578,42.2191,"-97.6578, 42.2191",1.584760878,2.119146783,14.01093589
1010,-97.5751,42.2202,"-97.5751, 42.2202",4.098018639,1.349872745,13.33317559
1011,-97.4923,42.2211,"-97.4923, 42.2211",4.435149746,0.143724746,14.0169374
1012,-97.4096,42.2221,"-97.4096, 42.2221",4.563497976,0,14.57164331
1013,-97.8217,42.1562,"-97.8217, 42.1562",6.217973166,1.837156586,13.60042336
1014,-97.739,42.1574,"-97.739, 42.1574",12.00068754,2.513634426,15.28375211
1015,-97.6564,42.1585,"-97.6564, 42.1585",8.351031519,1.083013016,14.71076398
1016,-97.5737,42.1595,"-97.5737, 42.1595",3.658694937,0.98614876,13.99427113
1017,-97.491,42.1605,"-97.491, 42.1605",5.187239636,1.076869038,13.42178087
1018,-97.4084,42.1614,"-97.4084, 42.1614",17.13704547,2.587052021,16.43667866
1019,-97.7375,42.0967,"-97.7375, 42.0967",7.962847097,1.251151415,14.51808713
1020,-97.5723,42.0988,"-97.5723, 42.0988",18.96237929,0.980453732,17.46938308
1021,-97.4897,42.0998,"-97.4897, 42.0998",12.98199295,0.572109938,16.64339324
1022,-97.4071,42.1007,"-97.4071, 42.1007",5.405191218,1.160356104,13.85912095
1023,-97.8185,42.0349,"-97.8185, 42.0349",3.58737171,1.368734869,14.32434046
1024,-97.736,42.0361,"-97.736, 42.0361",0,1.773031867,0
1025,-97.6535,42.0371,"-97.6535, 42.0371",8.52326751,2.108034349,14.64382405
1026,-97.571,42.0382,"-97.571, 42.0382",5.951189419,1.009540396,14.17803406
1027,-97.8169,41.9743,"-97.8169, 41.9743",9.938293376,1.350125357,15.87815171
1028,-97.7345,41.9754,"-97.7345, 41.9754",13.67968251,0.570881892,16.56644703
1029,-97.6521,41.9765,"-97.6521, 41.9765",3.962355373,0,14.81556132
1030,-97.5696,41.9775,"-97.5696, 41.9775",17.50457231,0.319845439,18.95200507
1031,-97.4872,41.9785,"-97.4872, 41.9785",9.453624133,0.176444272,15.63876521
1032,-97.4047,41.9794,"-97.4047, 41.9794",9.670618548,1.647663706,14.76183296
1033,-97.8154,41.9136,"-97.8154, 41.9136",12.52148164,1.410308327,15.48674113
1034,-97.733,41.9148,"-97.733, 41.9148",5.260858291,0.726607281,14.29986745
1035,-97.6506,41.9158,"-97.6506, 41.9158",9.610258266,2.601618488,13.77056619
1036,-97.5682,41.9169,"-97.5682, 41.9169",15.53813131,1.793508458,16.0337332
1037,-97.4859,41.9178,"-97.4859, 41.9178",10.16374982,1.276760285,15.40089639
1038,-97.4035,41.9188,"-97.4035, 41.9188",3.098356291,1.786876764,13.76015956
1039,-97.7315,41.8541,"-97.7315, 41.8541",0,0.954452188,13.54280466
1040,-97.5669,41.8562,"-97.5669, 41.8562",7.160735981,0.825177293,15.50572357
1041,-97.4846,41.8572,"-97.4846, 41.8572",10.53023869,1.817918045,15.28718775
1042,-97.4023,41.8581,"-97.4023, 41.8581",6.58865115,0.29531955,14.64212921
1043,-97.8122,41.7923,"-97.8122, 41.7923",8.369477296,2.205827767,15.68116056
1044,-97.73,41.7935,"-97.73, 41.7935",0,1.780706524,13.67703405
1045,-97.6478,41.7945,"-97.6478, 41.7945",10.52474078,0,15.2858278
1046,-97.5655,41.7956,"-97.5655, 41.7956",8.450854892,1.732192485,15.75388451
1047,-97.4833,41.7965,"-97.4833, 41.7965",8.415953341,2.012789563,0
1048,-97.4011,41.7975,"-97.4011, 41.7975",10.89090937,2.445264071,15.3486969
1049,-97.0028,42.7115,"-97.0028, 42.7115",15.22016909,1.210105692,16.82860991
1050,-96.9195,42.7121,"-96.9195, 42.7121",5.817555547,2.452822427,12.00261926
1051,-97.002,42.6508,"-97.002, 42.6508",7.258215531,0.796425778,14.11428192
1052,-96.9187,42.6514,"-96.9187, 42.6514",6.720651752,1.66859675,14.07553392
1053,-96.8354,42.6519,"-96.8354, 42.6519",10.37347649,0.154967237,15.69801602
1054,-97.0011,42.5901,"-97.0011, 42.5901",11.94299849,2.140961468,16.0234898
1055,-96.9179,42.5907,"-96.9179, 42.5907",10.38913064,1.88892457,14.65129445
1056,-96.8347,42.5912,"-96.8347, 42.5912",8.255660147,0.05875202,14.31058565
1057,-96.7515,42.5917,"-96.7515, 42.5917",7.828128825,2.953374659,15.60961263
1058,-97.0002,42.5294,"-97.0002, 42.5294",3.394778292,1.031598939,14.53839391
1059,-96.9171,42.53,"-96.9171, 42.53",6.210054477,0.023929059,15.54208216
1060,-96.834,42.5305,"-96.834, 42.5305",6.183884411,0,15.53774669
1061,-96.7509,42.531,"-96.7509, 42.531",4.40929686,0.752905206,15.24929718
1062,-96.9993,42.4687,"-96.9993, 42.4687",9.68000576,2.345404736,16.28521633
1063,-96.9163,42.4693,"-96.9163, 42.4693",13.00421916,2.819847877,15.93515256
1064,-96.8333,42.4698,"-96.8333, 42.4698",9.345408269,1.238658368,15.85877517
1065,-96.7502,42.4703,"-96.7502, 42.4703",2.452460036,0.653751184,14.94285096
1066,-96.9985,42.408,"-96.9985, 42.408",4.730072097,0.800725187,13.72982112
1067,-96.9155,42.4086,"-96.9155, 42.4086",16.76269821,0,17.74964786
1068,-96.8325,42.4091,"-96.8325, 42.4091",8.705495481,3.684934453,15.5984158
1069,-96.7496,42.4096,"-96.7496, 42.4096",7.707232789,3.729724339,14.20593463
1070,-96.9976,42.3473,"-96.9976, 42.3473",1.672656284,2.731741259,13.43827982
1071,-96.9147,42.3479,"-96.9147, 42.3479",10.88826671,0.789861614,16.48630393
1072,-96.8318,42.3484,"-96.8318, 42.3484",18.60271521,2.00122693,18.16671343
1073,-96.7489,42.3489,"-96.7489, 42.3489",4.655202467,0.328804416,14.73873066
1074,-96.9967,42.2866,"-96.9967, 42.2866",12.90031255,1.090987806,16.24536197
1075,-96.9139,42.2872,"-96.9139, 42.2872",4.13555792,0.590646918,15.05811708
1076,-96.8311,42.2878,"-96.8311, 42.2878",4.937480619,2.143285,15.42994932
1077,-96.7482,42.2883,"-96.7482, 42.2883",9.496527923,2.316391855,17.17431288
1078,-96.6672,42.4708,"-96.6672, 42.4708",3.903218772,0.140003093,14.55119247
1079,-96.5841,42.4712,"-96.5841, 42.4712",1.907541869,1.036757479,12.9789992
1080,-96.5011,42.4715,"-96.5011, 42.4715",2.718338785,1.473895308,14.5659335
1081,-96.6666,42.4101,"-96.6666, 42.4101",2.461266254,0.258475692,13.4799991
1082,-96.5836,42.4105,"-96.5836, 42.4105",3.072795148,0.561797859,13.56634077
1083,-96.666,42.3494,"-96.666, 42.3494",13.24709214,1.360905143,15.15578297
1084,-96.5831,42.3498,"-96.5831, 42.3498",6.112007695,0.280450448,13.55992716
1085,-96.5002,42.3501,"-96.5002, 42.3501",4.00256182,1.516384172,13.33766365
1086,-96.6654,42.2887,"-96.6654, 42.2887",13.76061011,0.189327492,16.21401058
1087,-96.5826,42.2891,"-96.5826, 42.2891",13.77591709,2.228782959,16.91998738
1088,-96.7476,42.2276,"-96.7476, 42.2276",0,0,14.25778315
1089,-96.6648,42.228,"-96.6648, 42.228",14.26162069,3.024796369,16.95524925
1090,-96.5821,42.2284,"-96.5821, 42.2284",7.586506821,0.088005007,16.0142928
1091,-96.4166,42.2291,"-96.4166, 42.2291",7.806451955,1.212496753,16.05249792
1092,-96.3338,42.2293,"-96.3338, 42.2293",15.16590627,3.106322564,14.03450673
1093,-96.6643,42.1674,"-96.6643, 42.1674",8.098860336,1.778651862,15.18564364
1094,-96.5816,42.1678,"-96.5816, 42.1678",10.99274711,2.521813057,14.73143007
1095,-96.4989,42.1681,"-96.4989, 42.1681",8.765737556,1.900657279,15.63490939
1096,-96.4162,42.1684,"-96.4162, 42.1684",11.72054051,0.626726686,15.90255338
1097,-96.7463,42.1062,"-96.7463, 42.1062",9.261087816,1.533915705,15.5290733
1098,-96.6637,42.1067,"-96.6637, 42.1067",2.380290851,1.72875846,14.89140131
1099,-96.5811,42.1071,"-96.5811, 42.1071",16.52861729,2.995080676,18.83297348
